user_id	nickname	sex	age	education_level	constellation	waist_circumference	height	body_type	colour	income	brand	married	pregnant_inhouse	child	child_age	child_sex	car	house	purchase_group	active_level	purchase_type	evaluate_concern	sale_sensitive	purchase_potential	purchase_loyalty	purchase_ability	purchase_credit	food	hotel	tourist	entertainment	first_traffic	second_traffic	
976	tbBGiuVU	0	39	4	7	48	178	1	10	9532	9	0	1	0	46	1	1	0	2	3	3	2	3	9	2	6	1	0000001	100	0111000010	0010011101	4	6	
977	MKE3tU6r	1	7	1	6	38	154	1	10	35346	7	0	0	1	34	1	0	1	6	6	9	1	10	4	7	3	5	0111001	100	1100110001	1001110000	6	3	
978	pYZPs62D	0	39	5	4	13	158	3	5	81503	5	1	1	0	4	0	0	1	10	7	4	8	10	6	8	6	5	1111000	010	1010110100	0011010001	2	2	
979	XHNTvU5i	1	29	2	4	46	172	3	10	85294	9	0	1	1	10	1	1	1	4	10	2	3	10	5	2	7	10	0111010	001	1011011000	1111001110	5	3	
980	r85xL631	0	62	5	1	30	191	3	10	52609	7	0	0	1	36	1	1	1	10	10	9	6	9	2	2	5	5	1101101	110	0111101111	0011100010	1	1	
981	yr37J19j	1	4	2	5	71	188	1	8	98481	10	1	0	1	26	0	1	0	3	4	6	8	6	5	5	3	3	0001110	101	1001110110	1100011101	1	3	
982	RcFiUOse	0	79	5	4	74	200	1	1	31989	7	0	1	1	45	1	1	0	5	2	10	5	9	6	1	6	1	0110010	010	0111101011	0101001010	6	1	
983	q8UaB5CK	1	15	5	12	30	171	2	6	89524	4	0	0	1	40	0	1	0	5	5	2	6	5	3	3	4	7	1101000	001	0111110111	1110110111	2	6	
984	kSXmIubF	1	30	4	9	71	188	3	9	19595	8	1	1	0	45	1	0	1	5	10	4	10	4	9	1	4	5	1011101	011	1011001110	0001101101	6	5	
985	Tgvn1M7a	1	2	5	7	68	152	1	8	75664	6	0	0	0	41	1	0	0	3	8	7	2	3	9	10	4	5	0111101	101	1100011011	1111010110	3	5	
986	0KA2etPy	0	55	2	6	47	169	3	4	51567	1	1	1	1	1	1	1	0	4	3	3	9	7	10	7	1	6	0010110	101	1111100110	0001100010	4	3	
987	DN6QbZFS	1	58	1	10	38	198	3	8	41223	5	0	1	0	13	0	1	1	9	4	4	2	9	1	2	2	1	0010011	100	1000100001	0110101110	3	3	
988	Yzv4Ic8q	1	31	1	7	57	197	3	2	34133	6	0	0	1	28	1	1	0	5	2	7	7	8	4	6	7	9	0100011	110	1001111010	0010011001	3	2	
989	4MPm9G0d	1	13	2	4	66	159	1	6	45979	9	1	0	0	14	1	0	1	10	6	9	7	3	10	3	7	5	0111011	000	1000110101	1110011010	4	1	
990	pJiyaRvK	1	46	2	8	52	170	2	7	78851	4	0	0	1	20	1	0	1	10	1	8	4	2	2	8	2	1	1011001	011	0100011000	0101010001	4	4	
991	yFCvTAdn	0	17	1	9	22	182	2	1	64923	8	1	1	0	10	1	1	1	3	2	9	8	8	2	3	7	6	1000100	100	0001100110	1010110000	3	2	
992	j7HU5tbF	0	71	5	12	67	175	3	9	12371	4	0	0	1	0	0	0	1	5	8	5	1	8	10	10	2	7	0101011	011	1000111110	1011011001	5	1	
993	SNosgv4U	1	20	3	7	70	156	2	7	43132	1	0	0	0	20	1	0	1	6	2	1	1	1	10	10	5	8	1011011	111	1100101011	1110111011	5	1	
994	xTSHgWe3	1	20	4	11	19	200	1	6	7741	3	0	1	0	36	0	1	1	8	7	7	9	6	9	2	9	7	0011011	110	0100010011	1000010110	3	3	
995	0TxdrDPg	0	71	2	8	31	194	1	8	59948	7	1	1	0	30	0	1	0	8	2	6	1	4	9	10	8	9	1100110	110	0011000110	1011000011	2	4	
996	kKe4MGNi	0	64	2	4	43	161	1	5	68361	1	1	1	1	3	1	0	0	1	4	7	9	4	9	5	7	10	1001011	101	1000000010	0000011011	5	4	
997	x9UJjcfi	0	63	5	10	51	175	1	5	23010	5	1	0	0	23	0	1	1	8	5	2	1	9	5	10	6	6	0101100	110	0011100000	0101011100	6	5	
998	0FUVGpk5	1	50	1	1	76	175	3	1	64153	1	1	0	0	44	1	0	1	4	5	2	8	8	10	4	7	4	0010001	001	1000111100	1011011000	4	5	
999	mcH5WauT	0	65	1	4	49	172	1	5	22265	10	0	0	0	7	0	0	1	8	3	1	3	8	7	4	2	6	1001010	101	1001011101	1000100111	1	2	
1000	7iunbmGK	1	64	4	2	73	195	3	7	21605	3	0	1	0	30	0	1	0	6	3	8	3	2	2	5	1	3	0111100	110	1111101110	1001110111	2	5	
